word,tag
Mark,PER
Philippoussis,PER
Australia,LOC
Marc,PER
Rosset,PER
Switzerland,LOC
Cedric,PER
Pioline,PER
France,LOC
Gregory,PER
Carraz,PER
France,LOC
Patrick,PER
Rafter,PER
Australia,LOC
Alberto,PER
Berasategui,PER
Spain,LOC
Petr,PER
Korda,PER
Czech,LOC
Republic,LOC
Francisco,PER
Clavet,PER
Spain,LOC
Daniel,PER
Vacek,PER
Czech,LOC
Republic,LOC
Jason,PER
Stoltenberg,PER
Cannes,ORG
Montpellier,ORG
Caen,ORG
Nancy,ORG
Nice,ORG
FRENCH,MISC
PARIS,LOC
French,MISC
Lens,ORG
Nantes,ORG
Paris,ORG
St,ORG
Germain,ORG
Nancy,ORG
GERMAN,MISC
BONN,LOC
German,MISC
Bochum,ORG
Stickroth,PER
Wosz,PER
Bayer,ORG
Leverkusen,ORG
Kirsten,PER
Ramelow,PER
Werder,ORG
Bremen,ORG
Bode,PER
Munich,ORG
Bormirow,PER
Karlsruhe,ORG
Reich,PER
Carl,PER
Dundee,PER
Freiburg,ORG
Schalke,ORG
Hansa,ORG
Rostock,ORG
GRAND,MISC
SLAM,MISC
CUP,MISC
Germany,LOC
Grand,MISC
Slam,MISC
Cup,MISC
Goran,PER
Ivanisevic,PER
Croatia,LOC
Mark,PER
Woodforde,PER
Australia,LOC
Yevgeny,PER
Kafelnikov,PER
Russia,LOC
Jim,PER
Courier,PER
U.S.,LOC
WEAH,PER
HEAD-BUTT,PER
DEPRIVES,PER
COSTA,LOC
LISBON,LOC
Portugal,LOC
Porto,ORG
Joao,PER
Manuel,PER
Pinto,PER
Germany,LOC
World,MISC
Cup,MISC
Jorge,PER
Costa,PER
Georg,PER
Weah,PER
Costa,LOC
AC,ORG
Milan,ORG
European,MISC
Champions,MISC
',MISC
League,MISC
Portugal,LOC
European,MISC
Ukraine,LOC
Germany,LOC
Portuguese,MISC
Germany,LOC
Vitor,PER
Baia,PER
Barcelona,ORG
Spain,LOC
Rui,PER
Correia,PER
Braga,ORG
Paulinho,PER
Santos,PER
Porto,ORG
Sergio,PER
Conceicao,PER
Porto,ORG
Joao,PER
Manuel,PER
Pinto,PER
Porto,ORG
Oceano,PER
Cruz,PER
Sporting,ORG
Fernando,PER
Couto,PER
Barcelona,ORG
Helder,PER
Cristovao,PER
Deportivo,PER
Coruna,PER
Spain,LOC
Dimas,PER
Teixeira,PER
Juventus,ORG
Italy,LOC
Carlos,PER
Secretario,PER
Real,ORG
Madrid,ORG
Spain,LOC
Rui,PER
Barros,PER
Porto,ORG
Jose,PER
Barroso,PER
Porto,ORG
Luis,PER
Figo,PER
Barcelona,ORG
Paulo,PER
Bento,PER
Oviedo,LOC
Spain,LOC
Jose,PER
Taira,PER
Salamanca,LOC
Spain,LOC
Antonio,PER
Folha,PER
Porto,ORG
Joao,PER
Vieira,PER
Pinto,PER
Benfica,ORG
Paulo,PER
Alves,PER
Sporting,ORG
Rui,PER
Costa,PER
Fiorentina,ORG
Italy,LOC
Jorge,PER
Cadete,PER
Celtic,PER
Glasgow,PER
Scotland,LOC
ON,PER
REAL,PER
V,PER
BARCELONA,PER
MADRID,LOC
William,PER
Hill,PER
Spanish,MISC
Real,ORG
Madrid,ORG
Barcelona,LOC
6-5,ORG
Real,ORG
Madrid,ORG
7-4,PER
Barcelona,PER
Real,ORG
Madrid,ORG
Barcelona,ORG
Real,ORG
Madrid,ORG
Real,ORG
Madrid,ORG
Madrid,PER
Draw,PER
Madrid,PER
Barcelona,PER
Draw,PER
Real,PER
Madrid,PER
Draw,PER
Draw,PER
Draw,PER
Barcelona,PER
Barcelona,ORG
Real,ORG
Madrid,ORG
Barcelona,PER
Draw,PER
Barcelona,PER
Barcelona,PER
Real,ORG
Madrid,ORG
Barcelona,ORG
Davor,PER
Suker,PER
9-2,PER
Ronaldo,PER
Luis,PER
Figo,PER
Juan,PER
Pizzi,PER
9-1,PER
Giovanni,PER
12-1,PER
Guillermo,PER
Roger,PER
Garcia,PER
Manolo,PER
Sanchis,PER
14-1,PER
Gheorghe,PER
Roberto,PER
Carlos,PER
16-1,PER
Fernando,PER
Hierro,PER
20-1,PER
Ivan,PER
de,PER
Luis,PER
Milla,PER
25-1,PER
Luis,PER
Fernando,PER
Sanz,PER
25-1,PER
Sergi,PER
Barjuan,PER
33-1,PER
Albert,PER
Miguel,PER
Nadal,PER
Laurent,PER
Blanc,PER
Midwest,LOC
East,LOC
coast,LOC
U.S.,LOC
Alcan,ORG
U.S.,LOC
Midwest,LOC
Noranda,ORG
U.S.,LOC
Midwest,LOC
RSR,ORG
Doe,ORG
Run,ORG
ASARCO,ORG
LME,ORG
New,LOC
York,LOC
Florida,LOC
FORT,LOC
LAUDERDALE,LOC
Fla.,LOC
Florida,LOC
Samuel,PER
Graham,PER
Parkway,ORG
Middle,ORG
School,ORG
Broward,ORG
County,ORG
Sheriff,ORG
's,ORG
Office,ORG
CHICAGO,LOC
U.S.,LOC
Thai,MISC
Sam,PER
Nelson,PER
Talbott,PER
Russian,MISC
Canadian,MISC
WASHINGTON,LOC
Strobe,PER
Talbott,PER
Ottawa,LOC
Russian,MISC
European,MISC
State,ORG
Department,ORG
Talbott,PER
State,ORG
Department,ORG
Russian,MISC
Georgy,PER
Mamedov,PER
Glyn,PER
Davies,PER
Talbott,PER
Canadian,MISC
Gordon,PER
Smith,PER
Ottawa,LOC
Haiti,LOC
U.S.,LOC
Midwest,LOC
CHICAGO,LOC
Midwest,LOC
Iowa,LOC
Minnesota,LOC
Illinois,LOC
Indiana,LOC
USDA,ORG
Illinois,LOC
Iowa,LOC
Minnesota,LOC
Labor,MISC
Day,MISC
Labor,MISC
Day,MISC
U.S.,LOC
Bob,PER
Janis,PER
Gore,PER
Michael,PER
Posner,PER
CHICAGO,LOC
Al,PER
Gore,PER
Bill,PER
Clinton,PER
Democratic,MISC
Bob,PER
Dole,PER
House,ORG
Newt,PER
Gingrich,PER
Clinton,PER
Democratic,MISC
Convention,MISC
Gore,PER
Gore,PER
Clinton,PER
Gore,PER
Congress,ORG
pro-Israel,MISC
New,LOC
York,LOC
Gore,PER
Republican,MISC
Dole,PER
Gingrich,PER
Democrats,MISC
Gore,PER
Dole,PER
Gingrich,PER
Jack,PER
Kemp,PER
Dole,PER
Dole,PER
Gingrich,PER
Gore,PER
Gore,PER
Wisconsin,LOC
Gore,PER
Wisconsin,LOC
Gingrich,ORG
/,ORG
Dole,ORG
Congress,ORG
Gore,PER
Supreme,ORG
Court,ORG
Gingrich,ORG
Congress,ORG
Dole,ORG
White,ORG
House,ORG
Supreme,ORG
Court,ORG
Republicans,MISC
White,LOC
House,LOC
Congress,ORG
Medicare,MISC
Medicaid,MISC
Republicans,MISC
Wisconsin,LOC
America,LOC
Bill,PER
Clinton,PER
Dole,PER
Gore,PER
Dole,PER
Clinton,PER
Wisconsin,LOC
Gore,PER
Dole,PER
Gore,PER
Wisconsin,LOC
Clinton,PER
Republican,MISC
Congress,ORG
Clean,MISC
Air,MISC
Act,MISC
Republicans,MISC
Gore,PER
Reeve,PER
Democrats,MISC
CHICAGO,LOC
Democratic,MISC
Sarah,PER
Brady,PER
Christopher,PER
Reeve,PER
Rep,MISC
.,MISC
Richard,PER
Gephardt,PER
Thomas,PER
Daschle,PER
Sebastien,PER
Foucras,PER
France,LOC
Jeff,PER
Bean,PER
Canada,LOC
Eric,PER
Bergoust,PER
U.S,LOC
Christian,PER
Rijavec,PER
Austria,LOC
Alexandre,PER
Mikhailov,PER
Russia,LOC
Ales,PER
Valenta,PER
Czech,LOC
Republic,LOC
Andy,PER
Capicik,PER
Canada,LOC
Trace,PER
Worthington,PER
U.S.,LOC
Dmitri,PER
Dashinski,PER
Veronica,PER
Brenner,PER
Canada,LOC
Karin,PER
Kuster,PER
Switzerland,LOC
Evelyne,PER
Leu,PER
Switzerland,LOC
Caroline,PER
Olivier,PER
Canada,LOC
Jacqui,PER
Cooper,PER
Australia,LOC
Marie,PER
Lindgren,PER
Sweden,LOC
Dan,PER
Cuo,PER
China,LOC
Kristie,PER
Marshall,PER
Australia,LOC
Xu,PER
Nannan,PER
China,LOC
Hilde,PER
Synnove,PER
Lid,PER
Norway,LOC
KUUSAMO,LOC
Finland,LOC
World,MISC
Cup,MISC
Takanobu,PER
Okabe,PER
Japan,LOC
Kazuyoshi,PER
Funaki,PER
Japan,LOC
Andreas,PER
Goldberger,PER
Austria,LOC
Dieter,PER
Thoma,PER
Germany,LOC
Ari-Pekka,PER
Nikkola,PER
Finland,LOC
Reinhard,PER
Schwarzenberger,PER
Austria,LOC
Noriaki,PER
Kasai,PER
Japan,LOC
Hiroya,PER
Saitoh,PER
Japan,LOC
Jani,PER
Soininen,PER
Finland,LOC
Kristian,PER
Brenden,PER
Norway,LOC
World,MISC
Cup,MISC
Thoma,PER
Brenden,PER
Goldberger,PER
Okabe,PER
Funaki,PER
Saitoh,PER
Espen,PER
Bredesen,PER
Norway,LOC
Nikkola,PER
Soininen,PER
Primoz,PER
Peterka,PER
Slovakia,LOC
GRAND,MISC
PRIX,MISC
DENPASAR,LOC
Bali,LOC
World,MISC
Grand,MISC
Prix,MISC
Fung,PER
Permadi,PER
Taiwan,LOC
Indra,PER
Wijaya,PER
Indonesia,LOC
Sun,PER
Jun,PER
China,LOC
Allan,PER
Budi,PER
Kusuma,PER
Indonesia,LOC
Susi,PER
Susanti,PER
Indonesia,LOC
Camilla,PER
Martin,PER
Denmark,LOC
11-1,ORG
Ye,PER
Zhaoying,PER
China,LOC
Gong,PER
Zhichao,PER
China,LOC
WORLD,MISC
CUP,MISC
CHONJU,LOC
South,LOC
Korea,LOC
World,MISC
Cup,MISC
Horii,PER
Manabu,PER
Japan,LOC
Jaegal,PER
Sung-Yeol,PER
South,LOC
Korea,LOC
Grunde,PER
Njos,PER
Norway,LOC
Shimizu,PER
Hiroyasu,PER
Japan,LOC
Sergey,PER
Klevchenya,PER
Russia,LOC
Yamakage,PER
Hiroaki,PER
Japan,LOC
Casey,PER
Fitzrandolph,PER
US,LOC
Sylvain,PER
Bouchard,PER
Canada,LOC
Kim,PER
Yoon-man,PER
South,LOC
Korea,LOC
Inoue,PER
Junichi,PER
Japan,LOC
Xuc,PER
Rulhong,PER
China,LOC
Svetlana,PER
Jhurova,PER
Russia,LOC
Franziska,PER
Schenk,PER
Germany,LOC
Okazaki,PER
Tomomi,PER
Japan,LOC
Shimazaki,PER
Kyoko,PER
Japan,LOC
Marianne,PER
Timmer,PER
Netherlands,LOC
Jin,PER
Hua,PER
China,LOC
Alena,PER
Koroleva,PER
Russia,LOC
Chris,PER
Witty,PER
US,LOC
Anke,PER
Baler,PER
Germany,LOC
Sylvain,PER
Bouchard,PER
Canada,LOC
Sergey,PER
Klevchenya,PER
Russia,LOC
Jan,PER
Bos,PER
Netherlands,LOC
Grunde,PER
Njos,PER
Norway,LOC
Lee,PER
Kyou-hyuk,PER
South,LOC
Korea,LOC
Inoue,PER
Junichi,PER
Japan,LOC
Gerard,PER
Van,PER
Velde,PER
Netherlands,LOC
Kim,PER
Yoon-man,PER
South,LOC
Korea,LOC
Jeremy,PER
Wotherspoon,PER
Canada,LOC
Miyabe,PER
Yasunori,PER
Japan,LOC
Franziska,PER
Schenk,PER
Germany,LOC
Kusunose,PER
Shiho,PER
Japan,LOC
Marianne,PER
Timmer,PER
Netherlands,LOC
Anka,PER
Baier,PER
Germany,LOC
Becky,PER
Sundstrom,PER
U.S.,LOC
Shimazaki,PER
Kyoko,PER
Japan,LOC
Singapore,ORG
Newsroom,ORG
Japan,LOC
George,PER
Nishiyama,PER
TOKYO,LOC
Japan,LOC
Bank,ORG
of,ORG
Japan,ORG
BOJ,ORG
Yasuo,PER
Matsushita,PER
Japan,LOC
Eisuke,PER
Sakakibara,PER
Finance,ORG
Ministry,ORG
Sakakibara,ORG
U.S.,LOC
U.S.,ORG
Treasury,ORG
Secretary,ORG
Robert,ORG
Rubin,PER
Hank,PER
Sumitomo,ORG
Bank,ORG
Rubin,PER
U.S.,LOC
Sakakibara,PER
United,LOC
States,LOC
Sakakibara,PER
Sumitomo,PER
Takao,PER
Sakoh,PER
Union,ORG
Bank,ORG
of,ORG
Switzerland,ORG
Tokyo,LOC
Sakakibara,LOC
Sakakibara,LOC
International,ORG
Finance,ORG
Bureau,ORG
Japan,LOC
Sakakibara,MISC
Mr,MISC
Yen,MISC
Sakakibara,PER
BOJ,ORG
Matsushita,PER
Matsushita,PER
Nihon,ORG
Keizai,ORG
Shimbun,ORG
BOJ,ORG
Yasuhito,PER
Kawashima,PER
Toyo,ORG
Trust,ORG
&,ORG
Banking,ORG
Co,ORG
Japan,LOC
Japanese,MISC
BOJ,ORG
Taisuke,PER
Tanaka,PER
Credit,ORG
Suisse,ORG
Tokyo,LOC
BOJ,ORG
Reuters,ORG
Lebanon,LOC
Haitham,PER
Haddadin,PER
Israel,LOC
Lebanon,LOC
Antoine,PER
Lahd,PER
South,ORG
Lebanon,ORG
Army,ORG
SLA,ORG
Israel,LOC
Lebanon,LOC
Lahd,PER
SLA,ORG
Israel,LOC
Lebanon,LOC
Israel,LOC
Lahd,PER
Jewish,MISC
Israel,LOC
Lebanon,LOC
Lahd,PER
Israel,LOC
Israel,LOC
Lahd,PER
Beirut,LOC
Lebanese,MISC
Israel,LOC
SLA,ORG
Lebanon,LOC
Israel,LOC
Lahd,ORG
SLA,ORG
Moslem,MISC
Jewish,MISC
Israel,LOC
SLA,ORG
Lahd,LOC
Israeli,MISC
Shimon,PER
Peres,PER
Lahd,PER
Lebanon,PER
SLA,LOC
Peres,PER
Israeli,MISC
Benjamin,PER
Netanyahu,PER
Lebanon,LOC
SLA,ORG
Beirut,LOC
Etian,PER
Saqr,PER
Guardians,ORG
of,ORG
the,ORG
Cedars,ORG
Saqr,PER
Lahd,PER
Israeli,MISC
Israel,LOC
Lebanon,LOC
Texas,LOC
Okla,LOC
USDA,ORG
AMARILLO,LOC
Trade,PER
Panhandle,LOC
USDA,ORG
Slaughter,PER
Select,LOC
Choice,ORG
Select,LOC
Choice,ORG
Chicago,LOC
USDA,ORG
USDA,ORG
CALVES,PER
HOGS,PER
Steer,PER
Heifer,PER
Cow,PER
Bull,LOC
Hartford,LOC
Conn,LOC
HARTFORD,LOC
CONNECTICUT,LOC
MOODY,ORG
'S,ORG
S&P,ORG
FSA,PER
State,ORG
Street,ORG
Bank,ORG
Trust,PER
Company,PER
Prudential,ORG
Securities,ORG
Incorporated,ORG
PaineWebber,PER
Incorporated,PER
First,ORG
Union,ORG
Capital,ORG
Markets,ORG
Corp.,ORG
NJ,ORG
U.S.,ORG
Municipal,ORG
Desk,ORG
Michael,PER
Doohan,PER
Australia,LOC
Honda,ORG
Jean-Michel,PER
Bayle,PER
France,LOC
Yamaha,ORG
Norifumi,PER
Abe,PER
Japan,LOC
Yamaha,ORG
Luca,PER
Cadalora,PER
Italy,LOC
Honda,ORG
Alex,PER
Criville,PER
Spain,LOC
Honda,ORG
Scott,PER
Russell,PER
United,LOC
States,LOC
Suzuki,ORG
Tadayuki,PER
Okada,PER
Japan,LOC
Honda,ORG
Carlos,PER
Checa,PER
Spain,LOC
Honda,ORG
Alexandre,PER
Barros,PER
Brazil,LOC
Honda,ORG
Shinichi,PER
Itoh,PER
Japan,LOC
Honda,ORG
GOLF,LOC
BRITISH,MISC
MASTERS,MISC
NORTHAMPTON,LOC
England,LOC
British,MISC
Masters,MISC
Robert,PER
Allenby,PER
Australia,LOC
Pedro,PER
Linhart,PER
Spain,LOC
Miguel,PER
Angel,PER
Martin,PER
Spain,LOC
Costantino,PER
Rocca,PER
Italy,LOC
Antoine,PER
Lebouc,PER
France,LOC
Ian,PER
Woosnam,PER
Francisco,PER
Cea,PER
Spain,LOC
Gavin,PER
Levenson,PER
South,LOC
Africa,LOC
Stephen,PER
McAllister,PER
Joakim,PER
Haeggman,PER
Swe,LOC
Jose,PER
Coceres,PER
Argentina,LOC
Paul,PER
Eales,PER
Klas,PER
Eriksson,PER
Sweden,LOC
Mike,PER
Clayton,PER
Australia,LOC
Mark,PER
Roe,PER
Eamonn,PER
Darcy,PER
Ireland,LOC
Bob,PER
May,PER
U.S.,LOC
Paul,PER
Lawrie,PER
Miguel,PER
Angel,PER
Jimenez,PER
Spain,LOC
Peter,PER
Mitchell,PER
Philip,PER
Walton,PER
Ireland,LOC
Peter,PER
O'Malley,PER
Australia,LOC
Barry,PER
Lane,PER
Wayne,PER
Riley,PER
Australia,LOC
Martin,PER
Gates,PER
Bradley,PER
Hughes,PER
Australia,LOC
Peter,PER
Hedblom,PER
Sweden,LOC
Retief,PER
Goosen,PER
South,LOC
Africa,LOC
David,PER
Gilford,PER
ENGLISH,MISC
LONDON,LOC
English,MISC
Plymouth,ORG
Preston,ORG
Swansea,ORG
Lincoln,ORG
JAPAN,PER
LUCKY,PER
WIN,PER
CHINA,PER
Nadim,PER
Ladki,PER
AL-AIN,LOC
United,ORG
Arab,ORG
Emirates,ORG
Japan,LOC
Asian,MISC
Cup,MISC
Syria,LOC
China,LOC
Uzbekistan,ORG
China,LOC
Uzbek,LOC
Shkvyrin,PER
Chinese,MISC
Oleg,PER
Shatskiku,PER
Soviet,MISC
Asian,MISC
Cup,MISC
Asian,MISC
Games,MISC
Uzbekistan,ORG
Japan,LOC
Syria,LOC
Takuya,PER
Takagi,PER
Hiroshige,MISC
Yanagimoto,MISC
Salem,PER
Bitar,PER
Syria,LOC
Hassan,PER
Abbas,PER
Nader,PER
Jokhadar,PER
Syria,LOC
Japan,LOC
Japan,LOC
Shu,PER
Kamo,PER
Syrians,MISC
Japan,LOC
World,MISC
Cup,MISC
FIFA,PER
Hosts,ORG
UAE,ORG
Kuwait,LOC
South,LOC
Korea,LOC
Indonesia,LOC
RUGBY,ORG
UNION,ORG
CUTTITTA,PER
BACK,PER
ROME,LOC
Italy,LOC
Marcello,PER
Cuttitta,PER
Scotland,LOC
Murrayfield,LOC
Cuttitta,PER
George,PER
Coste,PER
England,LOC
Twickenham,LOC
Stefano,PER
Bordon,PER
Coste,PER
Corrado,PER
Covi,PER
England,LOC
Cuttitta,PER
World,MISC
Cup,MISC
Italy,LOC
England,LOC
Coste,PER
World,MISC
Cup,MISC
Coste,PER
Javier,PER
Pertile,PER
Paolo,PER
Vaccari,PER
Marcello,PER
Cuttitta,PER
Ivan,PER
Francescato,PER
Leandro,PER
Manteri,PER
Diego,PER
Dominguez,PER
Francesco,PER
Mazzariol,PER
Alessandro,PER
Troncon,PER
Orazio,PER
Arancio,PER
Andrea,PER
Sgorlon,PER
Massimo,PER
Giovanelli,PER
Carlo,PER
Checchinato,PER
Walter,PER
Cristofoletto,PER
Franco,PER
Properzi,PER
Curti,PER
Carlo,PER
Orlandi,PER
Massimo,PER
Cuttitta,PER
Giambatista,PER
Croci,PER
Gianluca,PER
Guidi,PER
Nicola,PER
Mazzucato,PER
Alessandro,PER
Moscardi,PER
Andrea,PER
Castellani,PER
LATE,MISC
SYRIA,LOC
AL-AIN,LOC
United,ORG
Arab,ORG
Emirates,ORG
Japan,LOC
Asian,MISC
Cup,MISC
Syria,LOC
Takuya,PER
Takagi,PER
Salem,PER
Bitar,PER
Hassan,PER
Abbas,PER
Syria,LOC
Nader,PER
Jokhadar,PER
Ammar,PER
Awad,PER
Kenichi,PER
Shimokawa,PER
Japan,LOC
Kazuyoshi,PER
Miura,PER
Takagi,LOC
Miura,LOC
Japan,LOC
Bitar,PER
Naoki,PER
Soma,PER
Japan,LOC
Kenichi,PER
Shimokawa,PER
Hiroshige,PER
Yanagimoto,PER
Naoki,PER
Soma,PER
Masami,PER
Ihara,PER
Norio,PER
Omura,PER
Motohiro,PER
Yamaguchi,PER
Masakiyo,PER
Maezono,PER
Yasuto,PER
Honda,PER
Takuya,PER
Takagi,PER
Hiroshi,PER
Nanami,PER
Kazuyoshi,PER
Miura,PER
Hiroaki,PER
Morishima,PER
Masayuki,PER
Okano,PER
Syria,LOC
Salem,PER
Bitar,PER
Bachar,PER
Srour,PER
Hassan,PER
Abbas,PER
Tarek,PER
Jabban,PER
Ammar,PER
Awad,PER
Louay,PER
Taleb,PER
Mohammed,PER
Afash,PER
Ali,PER
Dib,PER
Abdul,PER
Latif,PER
Helou,PER
Ammar,PER
Rihawiy,PER
Nader,PER
Jokhadar,PER
SKIING-WORLD,MISC
CUP,MISC
TIGNES,LOC
France,LOC
World,MISC
Cup,MISC
Jesper,PER
Ronnback,PER
Sweden,LOC
Andrei,PER
Ivanov,PER
Russia,LOC
Ryan,PER
Johnson,PER
Canada,LOC
Jean-Luc,PER
Brassard,PER
Canada,LOC
Korneilus,PER
Hole,PER
Norway,LOC
Jeremie,PER
Collomb-Patton,PER
France,LOC
Senate,ORG
CVRD,ORG
Sen,LOC
Jose,PER
Eduardo,PER
Dutra,PER
Senate,ORG
Dutra,PER
Vale,ORG
William,PER
Schomberg,PER
Brasilia,LOC
RTRS,ORG
Arthur,ORG
Yates,ORG
A$,MISC
SYDNEY,LOC
A$,MISC
Arthur,ORG
Yates,ORG
and,ORG
Co,ORG
Sydney,LOC
Briton,MISC
Thailand,LOC
BANGKOK,LOC
Thai,MISC
British,MISC
Amsterdam,LOC
James,PER
Lee,PER
Williams,PER
Bangkok,LOC
Williams,PER
Williams,PER
PLO,ORG
Council,ORG
Israel,LOC
RAMALLAH,LOC
West,LOC
Bank,LOC
Palestinian,ORG
Legislative,ORG
Council,ORG
Israel,LOC
Yasser,PER
Arafat,PER
Jewish,MISC
Palestinians,MISC
Israeli,MISC
Palestinian,MISC
Yasser,PER
Arafat,PER
Ramallah,LOC
Israel,LOC
Jewish,MISC
Jerusalem,LOC
Benjamin,PER
Netanyahu,PER
Arafat,PER
Israel,LOC
Palestinian,MISC
West,LOC
Bank,LOC
Gaza,LOC
Israeli,MISC
Palestinian,MISC
Arafat,PER
Ahmed,PER
Korei,PER
Israeli,MISC
Israeli-PLO,MISC
Iraqi,MISC
Kurd,MISC
ANKARA,LOC
Iraqi,MISC
Kurdish,MISC
U.S.-brokered,MISC
Patriotic,ORG
Union,ORG
of,ORG
Kurdistan,ORG
PUK,ORG
KDP,ORG
Kurdistan,ORG
Democratic,ORG
Party,ORG
PUK,ORG
PUK,ORG
U.S.,LOC
Near,LOC
East,LOC
Robert,PER
Pelletreau,PER
PUK,ORG
Jalal,PER
Talabani,PER
KDP,ORG
Massoud,PER
Barzani,PER
Pelletreau,PER
PUK,ORG
Talabani,PER
London,LOC
PUK-KDP,MISC
PUK,ORG
KDP,ORG
Kurd,MISC
Iraqi,MISC
ANKARA,LOC
Iraqi,MISC
Kurdish,MISC
Iraq,LOC
Kurdish,MISC
U.S.-led,MISC
Baghdad,LOC
Iraqi,MISC
Kurdish,MISC
Kurdish,MISC
Patriotic,ORG
Union,ORG
of,ORG
Kurdistan,ORG
PUK,ORG
PUK,ORG
Iraqi,MISC
Kurdish,MISC
Saddam,PER
Hussein,PER
PUK,ORG
Kurdistan,ORG
Democratic,ORG
Party,ORG
KDP,ORG
PUK,ORG
KDP,ORG
PUK,ORG
Iran,LOC
Iraqi,MISC
Kurdish,MISC
U.S.-brokered,MISC
PUK,ORG
United,ORG
Nations,ORG
Iraqi,MISC
U.S.,LOC
French,MISC
British,MISC
Iraqi,MISC
Kurdish,MISC
Baghdad,LOC
Gulf,MISC
War,MISC
Operation,MISC
Provide,MISC
Comfort,MISC
Turkey,LOC
Iraq,LOC
BAGHDAD,LOC
Iraq,LOC
Sudanese,MISC
Iraqi,MISC
Iraqis,MISC
Iraqi,ORG
News,ORG
Agency,ORG
INA,ORG
Iraq,LOC
Khartoum,LOC
Iraq,LOC
Sudanese,MISC
Iraq,LOC
Khartoum,LOC
Iraqis,MISC
INA,ORG
Abdulsamad,PER
Hameed,PER
Ali,PER
INA,ORG
Sudan,ORG
Airways,ORG
Airbus,MISC
INA,ORG
Iraqis,MISC
Khartoum,LOC
Amman,LOC
London,LOC
Larnaca,LOC
Cyprus,LOC
London,LOC
Stansted,LOC
Iraqi,MISC
British,MISC
Dole,PER
Clinton,PER
Judith,PER
Crosson,PER
VENTURA,LOC
Calif.,LOC
Republican,MISC
Bob,PER
Dole,PER
Clinton,PER
National,ORG
Guard,ORG
United,LOC
States,LOC
Dole,PER
Dole,PER
Dole,PER
Nancy,PER
Reagan,PER
Dole,PER
Los,LOC
Angeles,LOC
Dole,PER
Jack,PER
Kemp,PER
Los,LOC
Angeles,LOC
Kemp,PER
African,MISC
Americans,MISC
Los,LOC
Angeles,LOC
Dole,PER
United,LOC
States,LOC
American,MISC
America,LOC
Dole,PER
United,LOC
States,LOC
Mexico,LOC
Dole,PER
Dole,PER
Todd,PER
Woodbridge,PER
Canadian,MISC
Daniel,PER
Nestor,PER
Mark,PER
Philippoussis,PER
Bohdan,PER
Ulihrach,PER
Czech,LOC
Republic,LOC
Wayne,PER
Ferreira,PER
South,LOC
Africa,LOC
Tim,PER
Henman,PER
Britain,LOC
Thomas,PER
Enqvist,PER
Sweden,LOC
Petr,PER
Korda,PER
Czech,LOC
Republic,LOC
Ferreira,PER
Enqvist,PER
Americans,MISC
Todd,PER
Martin,PER
Alex,PER
O'Brien,PER
Martin,PER
Cedric,PER
Pioline,PER
France,LOC
O'Brien,PER
Mikael,PER
Tillstrom,PER
Sweden,LOC
Washington,PER
Rafter,PER
Rafter,PER
Rafter,PER
Martin,PER
Pioline,PER
Frenchman,MISC
Cedric,PER
O'Brien,PER
ATP,MISC
Tour,MISC
New,LOC
Haven,LOC
Los,LOC
Angeles,LOC
O'Brien,PER
Enqvist,PER
Korda,PER
Javier,PER
Sanchez,PER
Spain,LOC
Enqvist,PER
Petr,PER
CANADIAN,MISC
OPEN,MISC
TORONTO,LOC
Canadian,MISC
Open,MISC
Wayne,PER
Ferreira,PER
South,LOC
Africa,LOC
Tim,PER
Henman,PER
Britain,LOC
Marcelo,PER
Rios,PER
Chile,LOC
Daniel,PER
Vacek,PER
Czech,LOC
Republic,LOC
Thomas,PER
Enqvist,PER
Sweden,LOC
Petr,PER
Korda,PER
Czech,LOC
Republic,LOC
Patrick,PER
Rafter,PER
Australia,LOC
MaliVai,PER
Washington,PER
U.S.,LOC
Todd,PER
Martin,PER
U.S.,LOC
Cedric,PER
Pioline,PER
France,LOC
Mark,PER
Philippoussis,PER
Australia,LOC
Bohdan,PER
Ulihrach,PER
Czech,LOC
Republic,LOC
Alex,PER
O'Brien,PER
U.S.,LOC
Mikael,PER
Tillstrom,PER
Sweden,LOC
Todd,PER
Woodbridge,PER
Australia,LOC
Daniel,PER
Nestor,PER
Canada,LOC
RUGBY,ORG
UNION,ORG
MULDER,PER
JOHANNESBURG,LOC
Japie,PER
Mulder,PER
South,LOC
Africa,LOC
New,LOC
Zealand,LOC
Pretoria,LOC
Mulder,PER
Durban,LOC
Springbok,ORG
Gary,PER
Teichmann,PER
Andre,PER
Markgraaff,PER
Mulder,PER
Northern,ORG
Transvaal,ORG
Andre,PER
Snyman,PER
Danie,PER
van,PER
Schalkwyk,PER
Pieter,PER
Hendriks,PER
Snyman,PER
Markgraaff,PER
MALAYSIAN,MISC
OPEN,MISC
KUALA,LOC
LUMPUR,LOC
Malaysian,MISC
Open,MISC
Ong,PER
Ewe,PER
Hock,PER
Malaysia,LOC
Hu,PER
Zhilan,PER
China,LOC
Luo,PER
Yigang,PER
China,LOC
Jason,PER
Wong,PER
Malaysia,LOC
Ijaya,PER
Indra,PER
Indonesia,LOC
P.,PER
Kantharoopan,PER
Malaysia,LOC
Chen,PER
Gang,PER
China,LOC
Hermawan,PER
Susanto,PER
Indonesia,LOC
CHANDA,PER
RUBIN,PER
U.S.,MISC
OPEN,MISC
NEW,LOC
YORK,LOC
American,MISC
Chanda,PER
Rubin,PER
U.S.,MISC
